,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
44,Plymouth,Stoke,-1.1878433314781656,0.01028743432056743,A,-0.8592097001276557,-0.6519380988208883,D,O Langford,0.24112654989386723,1.1596908181149432,1.0158611025500355,1.8500861013135943,0.8987222787011393,1.2498606220321347,1.2229111454471608,-0.27682264895422526,-0.7250142683710291,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
45,Portsmouth,Sunderland,-0.35589080359462555,1.8620256120227114,A,-0.8592097001276557,0.9338572766893806,A,S Allison,-1.4353756425012614,0.17038111545764553,-1.0113561752659999,0.34095242350492216,0.8987222787011393,0.4686977332620506,-0.31857349167110904,0.10066278143790006,0.8103100646499737,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
46,West Brom,Swansea,-0.35589080359462555,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,A Backhouse,0.7999606140255767,-1.0662560128639764,0.20497419142362136,-0.6651366950341927,-0.9571478188079059,-0.31246515550803344,-0.010276564247455097,0.8556336422221507,1.577972231160475,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
47,Sheffield United,Watford,-0.35589080359462555,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,A Kitchen,0.7999606140255767,-0.8189285871996521,1.0158611025500355,-1.1681812543037502,1.2080339616193136,-0.05207752591800542,0.6063172905998528,0.10066278143790006,2.3456343976709766,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
48,Hull,Sheffield United,-1.1878433314781656,0.9361565231716394,A,-0.8592097001276557,0.9338572766893806,A,P Bankes,-0.6902635569923153,-0.3242737358710033,-1.0113561752659999,0.34095242350492216,-1.5757711846442544,-0.5728527850980615,3.072692709989085,-0.6543080793463505,-0.7250142683710291,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
49,Leeds,Burnley,-1.1878433314781656,0.01028743432056743,A,-0.8592097001276557,0.9338572766893806,A,J Bell,0.6136825926483402,-0.8189285871996521,-0.20046926413958574,-0.16209213576463527,-0.9571478188079059,0.2083101036720226,0.9146142180235068,-0.6543080793463505,0.8103100646499737,1.3930948746080007,-0.21566554640687682,3.319482615714863
50,Millwall,Luton,-1.1878433314781656,0.01028743432056743,A,-0.8592097001276557,0.9338572766893806,A,J Smith,-0.5039855356150788,-0.07694631020667887,-0.6059127197027928,1.347041542044037,-0.9571478188079059,2.0310235108022185,-0.010276564247455097,-0.27682264895422526,0.04264789813947232,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
51,Oxford,Stoke,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,D Whitestone,0.05484852851663072,-0.3242737358710033,1.4213045581132426,-1.1681812543037502,-1.8850828675624285,-1.6144033034581735,-0.626870419094763,0.47814821183002537,-1.4926764348815305,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
52,Blackburn,Bristol City,1.3080142521724547,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,S Martin,-0.8765415783695518,-0.5716011615353277,-0.6059127197027928,-0.6651366950341927,0.5894105957829652,0.7290853628520787,-0.010276564247455097,0.47814821183002537,-1.4926764348815305,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
53,Derby,Cardiff,-0.35589080359462555,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,M Donohue,-0.31770751423784227,-0.3242737358710033,-0.6059127197027928,-0.16209213576463527,0.28009891286479094,-0.5728527850980615,0.2980203631761989,0.47814821183002537,0.04264789813947232,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
