Unnamed: 0,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
24,10,15,-1.1878433314781656,0.9361565231716394,1,-0.8592097001276557,0.9338572766893806,1,21,-1.0628195997467882,0.6650359667862943,-1.011356175266,0.8439969827744795,0.8987222787011393,-0.5728527850980615,-0.935167346518417,-1.0317935097384758,0.0426478981394723,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
25,16,9,-0.3558908035946255,0.0102874343205674,2,0.4974371948107481,-0.6519380988208883,0,7,-0.3177075142378422,-0.5716011615353277,1.0158611025500357,-1.1681812543037502,-0.957147818807906,0.9894729924421066,0.6063172905998528,-1.0317935097384758,0.0426478981394723,1.3930948746080007,-0.2156655464068768,-0.2584028383490611
26,3,16,-1.1878433314781656,-0.9155816545305046,2,-0.8592097001276557,-0.6519380988208883,2,8,0.0548485285166307,0.6650359667862943,-0.2004692641395857,0.8439969827744795,-0.0292127700533832,0.7290853628520787,-0.318573491671109,0.8556336422221507,0.0426478981394723,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
27,8,10,-0.3558908035946255,0.0102874343205674,2,0.4974371948107481,0.9338572766893806,2,9,3.035296870552415,-1.0662560128639764,2.2321914692396567,-1.1681812543037502,-0.3385244529715575,0.4686977332620506,1.5312080728708148,-1.4092789401306012,0.0426478981394723,0.5945054560429048,-0.2156655464068768,6.8973680697787865
28,0,12,0.4760617242889146,0.0102874343205674,0,0.4974371948107481,0.9338572766893806,2,10,0.7999606140255767,0.6650359667862943,-0.2004692641395857,-0.1620921357646352,0.8987222787011393,-1.0936280442781174,0.2980203631761989,0.1006627814379,0.0426478981394723,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
29,5,4,0.4760617242889146,0.9361565231716394,2,0.4974371948107481,2.5196526521996496,1,11,2.8490188491751782,-0.8189285871996521,1.0158611025500357,-0.1620921357646352,-0.3385244529715575,0.7290853628520787,2.7643957825654306,-1.0317935097384758,-1.4926764348815305,2.191684293173097,-0.2156655464068768,-0.2584028383490611
30,18,1,-0.3558908035946255,0.0102874343205674,2,0.4974371948107481,0.9338572766893806,2,0,-1.2490976211240248,0.4177085411219699,0.2049741914236213,0.3409524235049221,0.8987222787011393,-1.3540156738681457,-1.551761201365725,0.1006627814379,2.3456343976709766,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
31,1,14,-0.3558908035946255,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,20,-1.4353756425012614,1.6543456694435918,-1.011356175266,0.3409524235049221,1.5173456445374878,-0.5728527850980615,-1.243464273942071,3.120546224574902,3.1132965641814776,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
32,9,8,-0.3558908035946255,0.9361565231716394,1,0.4974371948107481,2.5196526521996496,1,15,-1.2490976211240248,-0.5716011615353277,-1.011356175266,0.8439969827744795,0.2800989128647909,-0.3124651555080334,-1.243464273942071,0.1006627814379,0.0426478981394723,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
33,23,11,-0.3558908035946255,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,18,0.0548485285166307,-1.5609108641926253,-0.6059127197027928,-1.1681812543037502,0.5894105957829652,1.7706358812121907,-0.935167346518417,-1.4092789401306012,0.0426478981394723,0.5945054560429048,4.636809247747852,-0.2584028383490611
34,22,0,0.4760617242889146,0.0102874343205674,0,0.4974371948107481,0.9338572766893806,2,22,-0.3177075142378422,-0.5716011615353277,-0.6059127197027928,-0.1620921357646352,-0.3385244529715575,-0.3124651555080334,-0.626870419094763,-1.0317935097384758,0.0426478981394723,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
35,21,17,-0.3558908035946255,0.0102874343205674,2,0.4974371948107481,-0.6519380988208883,0,4,-0.8765415783695518,-0.8189285871996521,-0.2004692641395857,-0.1620921357646352,0.8987222787011393,0.4686977332620506,-1.243464273942071,0.1006627814379,0.0426478981394723,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
36,11,20,-0.3558908035946255,0.9361565231716394,1,0.4974371948107481,-0.6519380988208883,0,1,-0.5039855356150788,0.1703811154576455,0.2049741914236213,0.3409524235049221,0.5894105957829652,-0.5728527850980615,-0.626870419094763,0.1006627814379,0.8103100646499737,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
37,17,18,-0.3558908035946255,0.0102874343205674,2,0.4974371948107481,0.9338572766893806,2,23,0.2411265498938672,-0.0769463102066788,-0.6059127197027928,-0.1620921357646352,1.2080339616193136,1.7706358812121907,0.9146142180235068,-1.7867643705227263,1.577972231160475,2.191684293173097,-0.2156655464068768,3.319482615714863
38,2,13,-1.1878433314781656,0.9361565231716394,1,-0.8592097001276557,-0.6519380988208883,2,8,-0.3177075142378422,-0.0769463102066788,-0.6059127197027928,0.8439969827744795,0.5894105957829652,-0.5728527850980615,-0.626870419094763,0.4781482118300253,0.0426478981394723,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
39,12,7,-1.1878433314781656,0.0102874343205674,1,-0.8592097001276557,-0.6519380988208883,2,2,0.0548485285166307,-0.3242737358710033,0.2049741914236213,-1.1681812543037502,-0.0292127700533832,-0.5728527850980615,-0.010276564247455,-0.6543080793463505,1.577972231160475,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
40,13,3,1.3080142521724547,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,19,0.9862386354028132,0.6650359667862943,1.0158611025500357,0.8439969827744795,1.2080339616193136,-0.3124651555080334,-0.010276564247455,1.6106045030064011,-0.7250142683710291,-1.8012627996523831,-0.2156655464068768,-0.2584028383490611
